symbol,start,end,outcome,weeks,avg_entry,exit_price,return_pct,alloc_filled
AAPL,2000-09-29,2000-10-06,stop,1,0.37468907723672684,0.3330354392528534,-0.11116854083674521,1.0
AAPL,2008-10-03,2008-10-24,stop,3,2.8965381470538674,2.893339157104492,-0.0011044183735777614,1.0
AAPL,2008-11-07,2008-11-14,stop,1,2.9467225971820947,2.709014892578125,-0.08066850433470932,1.0
AAPL,2009-04-03,2009-04-10,profit,1,3.118336193964481,3.589505672454834,0.15109643386184538,1.0
AAPL,2013-06-28,2013-08-02,profit,5,11.990439036536218,14.183728218078613,0.18291983928688485,0.075
AAPL,2016-04-29,2016-07-29,profit,13,20.59414848439932,23.790483474731445,0.1552059796380241,1.0
AAPL,2019-01-04,2019-02-01,profit,4,33.8536081700325,39.62147903442383,0.17037684241578405,0.075
AAPL,2025-04-11,2025-04-25,profit,2,177.00209825775144,208.76898193359375,0.17947179151279435,1.0
