Date,Open,High,Low,Close,Volume,MA200W,rising,from_above,evt_5pct,evt_4pct,evt_3pct,evt_2pct,evt_1pct,evt_touch,setup_start
2022-11-04,94.766387840837,95.37221657343223,82.76914067192502,85.9869384765625,248287600,92.5823058128357,True,True,False,False,True,True,True,True,False
2022-11-11,86.68214691275777,96.26603798141977,86.2550920302293,95.74960327148438,180987600,92.7967592048645,True,False,False,False,False,False,False,False,False
2022-11-18,94.43864192776208,99.4540612464855,93.86262061279506,96.76262664794922,155320400,93.0056435585022,True,True,False,False,True,True,True,False,False
2022-11-25,96.62358621558475,98.08351632954358,93.40578038476772,96.79241180419922,73655400,93.21611442565919,True,True,False,True,True,True,True,False,False
2022-12-02,96.37529110822086,101.54960436160536,93.46535990183312,99.75200653076172,140114500,93.43713502883911,True,True,False,False,True,True,True,False,False
2022-12-09,98.71912252760538,100.68555550376762,92.11467611359325,92.19412994384766,140799900,93.62439847946168,True,True,True,True,True,True,True,True,True
2022-12-16,92.07494883207544,98.8482321260313,88.90679472353236,89.64173126220703,196866100,93.79461694717408,True,False,False,False,False,False,False,False,False
2022-12-23,89.64173867837027,89.93967919044347,85.72871310857447,88.6187973022461,128353700,93.96048301696777,True,False,False,False,False,False,False,False,False
2022-12-30,88.19172703656581,88.33076743671045,85.35132462222182,87.62564086914062,86940300,94.11344800949097,True,False,False,False,False,False,False,False,False
2023-01-06,88.97631857972549,90.4263244711382,84.2787216281847,86.74172973632812,131561900,94.26163343429566,True,False,False,False,False,False,False,False,False
2023-01-13,87.75474345560666,91.55851098824732,85.24208330842042,91.4889907836914,142921000,94.42354169845581,True,False,False,False,False,False,False,False,False
2023-01-20,91.42939508883157,97.62666017673301,89.4331688584874,97.34857177734375,161910600,94.61044010162354,True,False,False,False,False,False,False,False,False
2023-01-27,97.27906024097814,99.63282834879519,93.11776588375292,98.68933868408203,179407400,94.8116796875,True,True,False,False,False,True,True,True,False
2023-02-03,96.81229542310611,107.11123839079693,95.73969127122982,104.06227111816406,227821100,95.03120311737061,True,True,False,True,True,True,True,False,False
2023-02-10,101.69857720610024,107.43898142309807,92.98863240642419,93.92220306396484,350189000,95.19722549438477,True,True,True,True,True,True,True,True,True
2023-02-17,94.09103610343493,97.01090015224685,91.62804189662572,93.70370483398438,231717900,95.35750247955322,True,False,False,False,False,False,False,False,False
2023-02-24,92.36296567753287,92.46227917896354,87.9732421781732,88.51947021484375,142304800,95.48293237686157,True,False,False,False,False,False,False,False,False
2023-03-03,89.2544174194336,93.087968235955,88.70817855378289,93.00851440429688,156120000,95.65262451171876,True,False,False,False,False,False,False,False,False
2023-03-10,93.37596585783857,95.3126130325379,89.78078074407773,90.00920104980469,159332600,95.8127600479126,True,False,False,False,False,False,False,False,False
2023-03-17,89.47288359347475,102.13556420140692,88.80747488424304,100.9239273071289,250528400,96.02718616485596,True,False,False,False,False,False,False,False,False
2023-03-24,99.43419347981462,105.85986315524171,99.18590594797273,104.7177505493164,189689200,96.26807224273682,True,True,True,True,False,False,False,False,True
2023-03-31,103.90337141301279,104.04241182783166,99.05678714399609,103.01946258544922,161908000,96.50843940734863,True,True,True,True,True,False,False,False,True
2023-04-07,101.68864972791862,108.42220026038169,101.23180153908238,107.67733764648438,126457500,96.78156312942505,True,True,True,False,False,False,False,False,True
2023-04-14,106.24720131772598,108.19378779069612,103.62527734328293,108.124267578125,129171100,97.05246971130371,True,True,False,False,False,False,False,False,False
2023-04-21,103.94310106029505,105.81021446659526,102.36398759416694,104.6879653930664,138694200,97.29649415969848,True,True,False,False,False,False,False,False,False
2023-04-28,104.76740994777748,107.62769087152307,101.92699171890646,106.60472869873047,209783500,97.56067205429078,True,True,True,False,False,False,False,False,True
2023-05-05,106.10815596080403,107.2502801225946,102.99959194316321,104.84687042236328,129533100,97.8036785697937,True,True,False,False,False,False,False,False,False
2023-05-12,104.45953635489589,117.22151287736642,104.43967668521239,116.705078125,246027200,98.10283031463624,True,True,False,False,False,False,False,False,False
2023-05-19,115.31466013159502,125.10711636653988,115.21534663580364,121.91910552978516,191213600,98.43147605895996,True,True,False,False,False,False,False,False,False
2023-05-26,122.0978806379514,125.56397250500119,119.03897658115086,123.75643920898438,181434800,98.7410856628418,True,True,False,False,False,False,False,False,False
2023-06-02,124.77939071533267,125.28589030532665,121.16432458789733,123.81602478027344,130155300,99.06313444137574,True,True,False,False,False,False,False,False,False
2023-06-09,123.16055031668364,128.15608373390776,120.40952332556272,121.39273834228516,164650300,99.37490909576417,True,True,False,False,False,False,False,False,False
2023-06-16,121.94890708399343,125.24616711855725,120.61808894619637,122.683837890625,161958900,99.69554513931274,True,True,False,False,False,False,False,False,False
2023-06-23,122.08794882394656,123.7167144715317,118.01604128555873,121.5019760131836,118269600,100.0166354751587,True,True,False,False,False,False,False,False,False
2023-06-30,119.9328098317089,121.16431385089092,115.30472686510802,118.88006591796875,154220300,100.31544202804565,True,True,False,False,False,False,False,False,False
2023-07-07,118.42321450872616,121.77014061981656,117.58898368140763,118.66157531738281,88507400,100.60923566818238,True,True,False,False,False,False,False,False,False
2023-07-14,117.48966227568181,125.91157501012879,114.55986865395298,124.5608901977539,166379400,100.92415613174438,True,True,False,False,False,False,False,False,False
2023-07-21,125.07733004581449,126.22938025879756,117.41020863971083,119.19786834716797,199978500,101.21479150772095,True,True,False,False,False,False,False,False,False
2023-07-28,120.8266470185418,132.82390225649658,120.15130463507315,131.67184448242188,225421100,101.56876260757446,True,True,False,False,False,False,False,False,False
2023-08-04,131.82082387376738,132.61534707710356,126.54717841897386,127.23246765136719,123732300,101.90425867080688,True,True,False,False,False,False,False,False,False
2023-08-11,128.27528247274873,131.14547052700968,127.2920379292445,128.67251586914062,111643300,102.24577560424805,True,True,False,False,False,False,False,False,False
2023-08-18,128.50370607466445,131.08588780571418,125.51431767340387,126.58692169189453,133633500,102.5697387123108,True,True,False,False,False,False,False,False,False
2023-08-25,126.30883338188762,133.3304039899065,125.69307757573549,128.99034118652344,130386900,102.90078046798706,True,True,False,False,False,False,False,False,False
2023-09-01,130.41054267784654,137.05472556870842,129.24855883060624,134.7307586669922,143532200,103.25855043411255,True,True,False,False,False,False,False,False,False
2023-09-08,134.51223975734254,135.7239274370654,132.0393214625493,135.4458465576172,80490200,103.61077131271362,True,True,False,False,False,False,False,False,False
2023-09-15,135.6046995764689,137.74994910450317,133.2310975066341,136.45880126953125,123589000,103.96196393966675,True,True,False,False,False,False,False,False,False
2023-09-22,135.6742440861328,138.2067800272706,128.71227701000456,129.35781860351562,130043700,104.28755086898803,True,True,False,False,False,False,False,False,False
2023-09-29,128.9406982191211,133.13177429920455,126.34855709746034,129.963623046875,121932700,104.61357969284057,True,True,False,False,False,False,False,False,False
2023-10-06,130.31124518071243,137.21364800653967,130.27151068608651,136.6376190185547,119459900,104.96421396255494,True,True,False,False,False,False,False,False,False
2023-10-13,136.00198949560956,140.25266956903684,134.68109792388904,136.41909790039062,121135000,105.3118984413147,True,True,False,False,False,False,False,False,False
2023-10-20,137.22356395410557,139.75608830865576,134.15471554856344,134.67115783691406,127794400,105.64976312637329,True,True,False,False,False,False,False,False,False
2023-10-27,134.11499648001524,138.40539695654883,119.38657937399506,121.3331527709961,257126000,105.92008867263795,True,True,False,False,False,False,False,False,False
2023-11-03,122.36603750768184,128.6427302490581,121.8496014676639,128.21568298339844,138832500,106.22311864852905,True,True,False,False,False,False,False,False,False
2023-11-10,128.16604134781133,131.8903308755952,127.78863940770145,131.6817626953125,125896900,106.52673448562622,True,True,False,False,False,False,False,False,False
2023-11-17,130.87733703282254,136.2800416342608,130.3509686195006,134.38314819335938,139835300,106.83130384445191,True,True,False,False,False,False,False,False,False
2023-11-24,132.7742344288309,138.4650042826892,132.70470665032983,135.75367736816406,80779000,107.14604043960571,True,True,False,False,False,False,False,False,False
2023-12-01,135.098214546326,137.47184281366268,129.77492081540063,130.95677185058594,136564300,107.44508291244507,True,True,False,False,False,False,False,False,False
2023-12-08,128.9903436695441,137.61085897206112,127.02390307918412,134.0653533935547,176658100,107.74816511154175,True,True,False,False,False,False,False,False,False
2023-12-15,131.47322847678203,132.80403030049175,128.8016366786629,131.69171142578125,179845100,108.02954195022583,True,True,False,False,False,False,False,False,False
2023-12-22,131.72151251769395,141.01738803787043,131.52287035934194,140.52081298828125,160862500,108.36382139205932,True,True,False,False,False,False,False,False,False
2023-12-29,140.6201412999027,141.70267144337964,137.8293839750218,138.733154296875,71187600,108.72496809005737,True,True,False,False,False,False,False,False,False
2024-01-05,137.60095843072804,138.67355756715372,134.22423355918488,134.80026245117188,97574900,109.07725332260132,True,True,False,False,False,False,False,False,False
2024-01-12,135.35641092575742,144.2252720005351,135.3266176371977,141.6728515625,110278000,109.4841294670105,True,True,False,False,False,False,False,False,False
2024-01-19,141.02731279231332,145.44683196408025,137.9485729736841,145.3773193359375,103657400,109.9457928466797,True,True,False,False,False,False,False,False,False
2024-01-26,146.09238746431797,152.0016216209964,144.5033465771963,151.1475372314453,134334600,110.42586679458618,True,True,False,False,False,False,False,False,False
2024-02-02,151.01841608442453,152.72663563055315,135.56499635195138,141.40472412109375,238992200,110.86158664703369,True,True,False,False,False,False,False,False,False
2024-02-09,141.84170623324798,148.4163586012769,141.80197174238813,147.9793701171875,142235800,111.30190719604492,True,True,False,False,False,False,False,False,False
2024-02-16,147.403342720252,148.3170390352505,139.18006268978624,139.55746459960938,141165600,111.68213474273682,True,True,False,False,False,False,False,False,False
2024-02-23,138.70334492917732,144.00676707032724,138.5345112327269,142.97390747070312,95053700,112.08004039764404,True,True,False,False,False,False,False,False,False
2024-03-01,141.16635848967314,141.46430655871978,134.48248952728895,136.2006378173828,197353700,112.43396953582764,True,True,False,False,False,False,False,False,False
2024-03-08,134.73074347371,137.1441028229162,129.77493014030705,134.4824676513672,208621400,112.76266746520996,True,True,False,False,False,False,False,False,False
2024-03-15,135.1975450664785,142.6064306421688,135.1975450664785,140.2129364013672,175577200,113.1228184890747,True,True,False,False,False,False,False,False,False
2024-03-22,147.59206415704662,151.10780949085046,145.07938326416507,149.73724365234375,168623000,113.52061485290527,True,True,False,False,False,False,False,False,False
2024-03-29,148.91293885124503,151.21704464082924,146.8074653411052,149.89613342285156,88743000,113.9141703414917,True,True,False,False,False,False,False,False,False
2024-04-05,149.6578028686982,154.67321430251357,148.57526917325976,151.4553985595703,139205700,114.31390830993652,True,True,False,False,False,False,False,False,False
