Date,Open,High,Low,Close,Volume,MA200W,rising,from_above,evt_5pct,evt_4pct,evt_3pct,evt_2pct,evt_1pct,evt_touch,setup_start
1995-11-17,3.6959026898731375,3.7198086231335066,3.342092275619507,3.342092275619507,582276800,2.029646351337433,True,True,False,False,False,False,False,False,False
1995-11-24,3.3803391398076332,3.423373190840414,3.2225590158592574,3.3659963607788086,325902400,2.0385315024852755,True,True,False,False,False,False,False,False,False
1995-12-01,3.3899033528519213,3.538119965609069,3.284715234217098,3.299058675765991,446342400,2.0473608660697935,True,True,False,False,False,False,False,False,False
1995-12-08,3.294277692802933,3.6194026991624106,3.2560268200798017,3.614621162414551,660155200,2.0574174159765244,True,True,False,False,False,False,False,False,False
1995-12-15,3.6146213360783035,3.624183826385389,3.337309313848574,3.380340814590454,354534400,2.0667647528648376,True,True,False,False,False,False,False,False,False
1995-12-22,3.380339165152754,3.495088696782204,3.265589330697461,3.461620807647705,365433600,2.076773488521576,True,True,False,False,False,False,False,False,False
1995-12-29,3.4520587921142574,3.490308751029651,3.2990586961436477,3.356433629989624,177366400,2.0856825387477875,True,True,False,False,False,False,False,False,False
1996-01-05,3.3612142591525416,3.4472774993347732,3.246467326154691,3.303839683532715,285073600,2.0946633088588715,True,True,False,False,False,False,False,False,False
1996-01-12,3.308621164681255,3.351652656623944,3.055215363587982,3.279932737350464,567534400,2.1033492308855055,True,True,False,False,False,False,False,False,False
1996-01-19,3.2847146839224672,3.566808874070864,3.1317148869106006,3.5142154693603516,698428800,2.1127284437417986,True,True,False,False,False,False,False,False,False
1996-01-26,3.504652320970308,3.547683227321376,3.40424485657209,3.461620807647705,352097600,2.1223068702220917,True,True,False,False,False,False,False,False,False
1996-02-02,3.471183479863423,3.605059092771444,3.4179921352167555,3.5572450160980225,276755200,2.132602476477623,True,True,False,False,False,False,False,False,False
1996-02-09,3.5476841631367875,3.8345589097081705,3.5476841631367875,3.829777956008911,516950400,2.1443563759326936,True,True,False,False,False,False,False,False,False
1996-02-16,3.8154337388187196,3.868027728796916,3.7293719722697474,3.7437167167663574,396907200,2.1549388766288757,True,True,False,False,False,False,False,False,False
1996-02-23,3.7198078717722,3.963650276255031,3.705464431442815,3.9588687419891357,353369600,2.1675772881507873,True,True,False,False,False,False,False,False,False
1996-03-01,3.9397438734734482,3.949306358603238,3.619402472927604,3.6528708934783936,404081600,2.178590089678764,True,True,False,False,False,False,False,False,False
1996-03-08,3.6719946923194,3.78196432320814,3.6241828929137867,3.6385269165039062,327006400,2.1894833558797835,True,True,False,False,False,False,False,False,False
1996-03-15,3.6385276987537205,3.9445254589192627,3.6241831928880655,3.9158380031585693,490552000,2.2020500522851942,True,True,False,False,False,False,False,False,False
1996-03-22,3.9158395261511982,4.095135340530706,3.8154327569547823,3.8680267333984375,419267200,2.2140111339092257,True,True,False,False,False,False,False,False,False
1996-03-29,3.882371121298235,3.9827773473358183,3.7771826532925425,3.9445273876190186,304472000,2.2260200291872025,True,True,False,False,False,False,False,False,False
1996-04-05,3.945123844048113,4.021026654751893,3.906276529469545,3.992337226867676,161123200,2.2382679736614226,True,True,False,False,False,False,False,False,False
1996-04-12,3.92062140085611,3.9779960395468743,3.810651804722426,3.8680267333984375,288809600,2.2504362404346465,True,True,False,False,False,False,False,False,False
1996-04-19,3.863246458523993,4.2887771457286785,3.863246458523993,4.197933197021484,496300800,2.2643974775075915,True,True,False,False,False,False,False,False,False
1996-04-26,4.226620693164495,4.355715088222255,4.217058202908467,4.341371059417725,337340800,2.2797213715314864,True,True,False,False,False,False,False,False,False
1996-05-03,4.336589328101157,4.408308681548103,4.212274575944143,4.240962028503418,290364800,2.294244391322136,True,True,False,False,False,False,False,False,False
1996-05-10,4.245744244364284,4.404123188179248,4.193150857485518,4.39396333694458,292760000,2.3095682781934737,True,True,False,False,False,False,False,False,False
1996-05-17,4.398744358509294,4.589994895358045,4.398744358509294,4.475244522094727,331246400,2.325226849913597,True,True,False,False,False,False,False,False,False
1996-05-24,4.489590939213226,4.556526468361156,4.384401354568393,4.532619953155518,204636800,2.340933237671852,True,True,False,False,False,False,False,False,False
1996-05-31,4.542182427225336,4.566090878135077,4.460902217331664,4.542184352874756,151028800,2.3566874474287034,True,True,False,False,False,False,False,False,False
1996-06-07,4.542183583289039,4.7047418954572455,4.446558194266928,4.6378068923950195,306840000,2.3731110179424286,True,True,False,False,False,False,False,False,False
1996-06-14,4.62824410136364,4.814714424052954,4.589396202800436,4.704744338989258,318444800,2.389845372438431,True,True,False,False,False,False,False,False,False
1996-06-21,4.709527024937725,4.781245414328593,4.551745902341494,4.738215446472168,364529600,2.406866611838341,True,True,False,False,False,False,False,False,False
1996-06-28,4.742995447933173,4.7860269484582405,4.55174442298054,4.594778060913086,290288000,2.422728401422501,True,True,False,False,False,False,False,False,False
1996-07-05,4.59955841396971,4.699964028483455,4.5278401374816895,4.5278401374816895,165985600,2.4381001096963884,True,True,False,False,False,False,False,False,False
1996-07-12,4.532619087999638,4.642588408549273,4.226021986851999,4.298338890075684,458377600,2.4520613425970077,True,True,False,False,False,False,False,False,False
1996-07-19,4.298340800351077,4.652151385805363,4.111871003164636,4.6276469230651855,617886400,2.4675615376234052,True,True,False,False,False,False,False,False,False
1996-07-26,4.628841845586169,4.647368873086503,4.188370293261958,4.556527137756348,754603200,2.4828137117624283,True,True,False,False,False,False,False,False,False
1996-08-02,4.561307103444008,4.738215925991597,4.441775845144765,4.719090938568115,385360000,2.49887870490551,True,True,False,False,False,False,False,False,False
1996-08-09,4.7238707473880215,4.814712325124277,4.623463958551485,4.762117862701416,297944000,2.5148121917247774,True,True,False,False,False,False,False,False,False
1996-08-16,4.752555870010467,4.8242748117842575,4.71908884765423,4.752555847167969,273883200,2.5304109954833987,True,True,False,False,False,False,False,False,False
1996-08-23,4.7382138266038965,4.78602724599812,4.6569323742437945,4.714306354522705,212398400,2.545507774949074,True,True,False,False,False,False,False,False,False
1996-08-30,4.719089983706315,4.80993002911893,4.6856184005737305,4.6856184005737305,154323200,2.56044915497303,True,True,False,False,False,False,False,False,False
1996-09-06,4.666496931329394,4.728653432279856,4.61390350773897,4.6856184005737305,157945600,2.575008038878441,True,True,False,False,False,False,False,False,False
1996-09-13,4.685620507554642,5.025089846199185,4.676058016722898,5.010745525360107,293120000,2.5911447441577913,True,True,False,False,False,False,False,False,False
1996-09-20,5.01552640559855,5.3023996245716525,5.010744577124998,5.2832746505737305,404844800,2.6084767526388166,True,True,False,False,False,False,False,False,False
1996-09-27,5.26415025164398,5.292838074545672,5.02030513000572,5.13983678817749,353950400,2.625402355790138,True,True,False,False,False,False,False,False,False
1996-10-04,5.106367438786373,5.2259006463320965,5.005964289207777,5.216338157653809,330920000,2.6427104657888414,True,True,False,False,False,False,False,False,False
1996-10-11,5.2163373341986015,5.2832747443798205,5.096806071504784,5.245025157928467,244115200,2.6606759923696517,True,True,False,False,False,False,False,False,False
1996-10-18,5.254588116079545,5.321526525495721,5.108759185821094,5.154181003570557,252468800,2.677840656042099,True,True,False,False,False,False,False,False,False
1996-10-25,5.154184346768393,5.2737144032454095,5.020306605213094,5.218729496002197,387153600,2.6955910289287566,True,True,False,False,False,False,False,False,False
1996-11-01,5.228290688547683,5.307181231366647,5.158962857464399,5.2545881271362305,272083200,2.7136999940872193,True,True,False,False,False,False,False,False,False
1996-11-08,5.24980783721675,5.5892749464679135,5.23068285420321,5.488868236541748,337974400,2.7328130209445956,True,True,False,False,False,False,False,False,False
1996-11-15,5.4840884235438505,5.770961832282569,5.4123702057665195,5.69924259185791,429171200,2.7527269011735918,True,True,False,False,False,False,False,False,False
1996-11-22,5.7135868269871946,6.0434961614562095,5.684899364677541,5.756618499755859,552324800,2.7729635214805604,True,True,False,False,False,False,False,False,False
1996-11-29,5.78052440492263,6.010023588413072,5.756617601997301,6.000461101531982,244966400,2.794694274067879,True,True,False,False,False,False,False,False,False
1996-12-06,6.024369241318499,6.100869886610243,5.671153678112177,5.8474626541137695,429796800,2.8154209715127947,True,True,False,False,False,False,False,False,False
1996-12-13,5.995680887764747,6.521618793040146,5.966993419402236,6.119993686676025,486807200,2.838024309873581,True,True,False,False,False,False,False,False,False
1996-12-20,6.13911711043566,6.550304832658069,5.8426810146684005,6.397305011749268,380648800,2.8623847478628157,True,True,False,False,False,False,False,False,False
1996-12-27,6.4355520967227315,6.588556282701548,6.339927251303374,6.4451189041137695,100124000,2.8866376185417177,True,True,False,False,False,False,False,False,False
1997-01-03,6.531179851400639,6.550304829003569,6.177371014862294,6.4738030433654785,160258400,2.911093672513962,True,True,False,False,False,False,False,False,False
1997-01-10,6.473807334899902,6.52161979675293,6.244306594044943,6.4451189041137695,257742400,2.9348086512088774,True,True,False,False,False,False,False,False,False
1997-01-17,6.512051973058217,6.712864361329264,6.387739674013052,6.6650519371032715,291204800,2.960077511072159,True,True,False,False,False,False,False,False,False
1997-01-24,6.655492861408833,7.630867405742958,6.626805392178622,7.339208126068115,584915200,2.9884900462627413,True,True,False,False,False,False,False,False,False
1997-01-31,7.38223932313361,7.898614353993359,7.248364964653463,7.802989482879639,333307200,3.018922660946846,True,True,False,False,False,False,False,False,False
1997-02-07,7.850800978249537,7.917742177825113,7.343992726683156,7.678678035736084,391938400,3.0488054352998732,True,True,False,False,False,False,False,False,False
1997-02-14,7.707365410407181,7.764740339020634,7.277051168044811,7.487432479858398,343328000,3.0779232347011565,True,True,False,False,False,False,False,False,False
1997-02-21,7.468304629197323,7.50655123209342,7.190991903606213,7.267491817474365,245455200,3.10647922039032,True,True,False,False,False,False,False,False,False
1997-02-28,7.210117900862676,7.7276876946939295,7.190992919693279,7.458738803863525,316431200,3.1355969846248626,True,True,False,False,False,False,False,False,False
1997-03-07,7.420492685020869,7.726490016024943,7.382243634502401,7.401368618011475,267239200,3.1642844647169115,True,True,False,False,False,False,False,False,False
1997-03-14,7.43005286693573,7.69302423347939,7.339209818362433,7.573493480682373,243642400,3.1939760023355483,True,True,False,False,False,False,False,False,False
1997-03-21,7.535244922732833,7.712150198020576,7.1049304179688715,7.190992832183838,421770400,3.2210856634378433,True,True,False,False,False,False,False,False,False
1997-03-28,7.124052874423595,7.35355223274231,6.703303442914014,7.171864986419678,451160800,3.2480877298116684,True,True,False,False,False,False,False,False,False
1997-04-04,7.124054770363045,7.401365066650628,6.8658672273958015,7.205334663391113,431054400,3.275125662088394,True,True,False,False,False,False,False,False,False
1997-04-11,7.315302858762977,7.592617493502948,7.262711156505629,7.267491817474365,331560000,3.302916648983955,True,True,False,False,False,False,False,False,False
1997-04-18,7.248367360987927,8.233304977416992,7.143179971844303,8.233304977416992,489742400,3.3357159972190855,True,True,False,False,False,False,False,False,False
1997-04-25,8.185492521102143,9.017428335459313,8.118555082261354,8.692300796508789,517539200,3.3707146990299224,True,True,False,False,False,False,False,False,False
1997-05-02,8.701863335577265,9.447739535977382,8.539301053484063,9.237364768981934,399899200,3.4085582482814787,True,True,False,False,False,False,False,False,False
1997-05-09,9.151302244725633,9.237364648281046,8.8070535864661,8.931368827819824,368592800,3.445122839808464,True,True,False,False,False,False,False,False,False
1997-05-16,8.98873998248388,9.12261578991155,8.787928484241398,8.830960273742676,255309600,3.4815200752019884,True,True,False,False,False,False,False,False,False
1997-05-23,8.883549640543686,9.409491538031297,8.807049751281738,9.39992904663086,249688800,3.5210968399047853,True,True,False,False,False,False,False,False,False
1997-05-30,9.390364734465138,9.873273372650146,8.988740117319168,9.485989570617676,255726400,3.561450542211533,True,True,False,False,False,False,False,False,False
1997-06-06,9.56248661980557,9.600736566284793,9.046113891930332,9.490769386291504,207429600,3.6018998688459396,True,True,False,False,False,False,False,False,False
1997-06-13,9.552927974697116,9.949770440935744,9.371240655859033,9.916301727294922,245122400,3.644285603761673,True,True,False,False,False,False,False,False,False
1997-06-20,9.9163017654056,10.322711952575485,9.791988883518608,9.935426712036133,279220800,3.68667133808136,True,True,False,False,False,False,False,False,False
1997-06-27,9.935427155129323,10.193615405709194,9.734612474254533,9.753737449645996,200130400,3.7285669833421706,True,True,False,False,False,False,False,False,False
1997-07-04,9.782423905166038,9.949773790292332,9.428612668082536,9.911523818969727,179665600,3.7708810168504714,True,True,False,False,False,False,False,False,False
1997-07-11,9.99280164140532,10.145803437862067,9.825457134687833,9.925863265991211,205468800,3.813051593899727,True,True,False,False,False,False,False,False,False
