Date,Open,High,Low,Close,Volume,MA200W,rising,from_above,evt_5pct,evt_4pct,evt_3pct,evt_2pct,evt_1pct,evt_touch,setup_start
1998-07-17,7.84375,8.84375,7.59375,8.28125,22686600,13.125625,False,False,False,False,False,False,False,False,False
1998-07-24,8.8125,9.09375,8.03125,8.125,19361400,13.09125,False,False,False,False,False,False,False,False,False
1998-07-31,8.09375,9.0625,7.8125,8.625,15141800,13.06,False,False,False,False,False,False,False,False,False
1998-08-07,8.5625,9.40625,7.78125,9.0,21048400,13.0434375,False,False,False,False,False,False,False,False,False
1998-08-14,9.09375,9.53125,8.53125,9.0,18130800,13.0315625,False,False,False,False,False,False,False,False,False
1998-08-21,9.125,10.0625,8.375,8.8125,34950800,13.01625,False,False,False,False,False,False,False,False,False
1998-08-28,8.875,9.125,7.375,7.59375,22659800,12.98828125,False,False,False,False,False,False,False,False,False
1998-09-04,7.59375,7.6875,6.375,7.125,20130600,12.95890625,False,False,False,False,False,False,False,False,False
1998-09-11,7.5625,8.6875,7.28125,8.625,20629200,12.94078125,False,False,False,False,False,False,False,False,False
1998-09-18,8.75,9.1875,8.09375,8.96875,22944800,12.9225,False,False,False,False,False,False,False,False,False
1998-09-25,8.75,10.5,8.5625,10.21875,43956400,12.91046875,False,False,False,False,False,False,False,False,False
1998-10-02,10.1875,10.21875,8.75,9.375,19621800,12.89484375,False,False,False,False,False,False,False,False,False
1998-10-09,9.375,9.9375,6.8125,7.59375,57900200,12.8734375,False,False,False,False,False,False,False,False,False
1998-10-16,8.0,8.75,7.625,8.59375,25511600,12.85859375,False,False,False,False,False,False,False,False,False
1998-10-23,8.65625,9.125,8.28125,8.71875,20727800,12.845,False,False,False,False,False,False,False,False,False
1998-10-30,8.9375,11.40625,8.4375,11.28125,56212200,12.83921875,False,False,False,False,False,False,False,False,False
1998-11-06,11.4375,12.59375,11.03125,12.21875,51088600,12.830625,False,False,False,False,False,False,False,False,False
1998-11-13,12.25,14.03125,12.03125,13.375,45696600,12.81875,False,False,False,False,False,False,False,False,False
1998-11-20,13.78125,14.5,13.3125,13.71875,29891600,12.80890625,False,True,False,False,False,False,False,False,False
1998-11-27,13.75,14.6875,12.75,14.59375,33637800,12.80625,False,True,False,False,False,False,False,False,False
1998-12-04,14.375,15.96875,13.3125,15.6875,43674400,12.80625,False,True,False,False,False,False,False,False,False
1998-12-11,15.6875,16.375,14.375,15.09375,28868200,12.80296875,False,True,False,False,False,False,False,False,False
1998-12-18,14.78125,14.90625,13.25,14.03125,31942800,12.79625,False,True,False,False,False,False,False,False,False
1998-12-25,14.25,14.6875,13.625,14.0,16265200,12.791875,False,True,False,False,False,False,False,False,False
1999-01-01,14.0,14.9375,13.3125,14.5,20699600,12.785625,False,True,False,False,False,False,False,False,False
